X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,ADDRESS_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.0254573325862,38.9183620009162,1627,Ward 1,"923 V Street Northwest, Washington, District of Columbia 20001",923 V St NW,Under Construction,DHCD,0,38.91835421,-77.02545504,0,0,0,0,0,,,397792.499613344,138943.077074686,,2020/08/31 04:00:41+00
-77.0094316471764,38.9121411014979,1628,Ward 5,"1634 North Capitol Street Northwest, Washington, District of Columbia 20002",1634 North Capitol St NW,Pipeline,DHCD,0,38.91213365,-77.00942936,0,0,0,0,0,,226794,399182.2,138252.24,1634 NORTH CAPITOL STREET NW,2020/08/31 04:00:41+00
-77.0093643569471,38.9080950694466,1630,Ward 5,"1324 North Capitol Street Northwest, Washington, District of Columbia 20002",1324 N Capitol St NW,Pipeline,DHCD,6,38.90808728,-77.00936207,0,1,5,0,0,,,399187.989936731,137803.096681119,,2020/08/31 04:00:41+00
-77.0248104211712,38.9561198188892,1631,Ward 4,"818 Kennedy Street Northwest, Washington, District of Columbia 20011",818 Kennedy St NW,Under Construction,DHCD,1,38.95611235,-77.02480813,0,1,0,0,0,,254546,397849.74,143134.51,818 KENNEDY STREET NW,2020/08/31 04:00:41+00
-76.9243055702119,38.9041655418204,1632,Ward 7,"1102 Eastern Avenue Northeast, Washington, District of Columbia 20019",1102 Eastern Ave NE,Pipeline,DHCD,0,38.90415775,-76.92430331,0,0,0,0,0,,,406565.839971359,137369.567440473,,2020/08/31 04:00:41+00
-76.9773567231061,38.8993830129684,1633,Ward 5,"759 18th St NE, Washington, District of Columbia 20002",759 18th St NE,Pipeline,DHCD,1,38.89937522,-76.97735445,0,1,0,0,0,,319625,401964.38,136836.19,759 18TH STREET NE,2020/08/31 04:00:41+00
-76.9913593666825,38.9342570441838,1634,Ward 5,"3624 12th Street Northeast, Washington, District of Columbia 20017",3624 12th St NE,Under Construction,DHCD,1,38.93424958,-76.99135708,0,1,0,0,0,,32575,400749.36,140707.29,3624 12TH STREET NE,2020/08/31 04:00:41+00
-76.9676492309674,38.8765659248849,1635,Ward 7,"2901 Nelson Place Southeast, Washington, District of Columbia 20019",2901 Nelson Pl SE,Pipeline,DHCD,0,38.87655847,-76.96764696,0,0,0,0,0,,43679,402807.35,134303.57,2901 NELSON PLACE SE,2020/08/31 04:00:41+00
-76.9859409885344,38.9012180129376,1636,Ward 5,"1102 Staples Street Northeast, Washington, District of Columbia 20002",1102 Staples St NE,Pipeline,DHCD,0,38.90121056,-76.98593871,0,0,0,0,0,,74435,401219.71,137039.74,1102 STAPLES STREET NE,2020/08/31 04:00:41+00
-76.9855181150345,38.9097965243126,1637,Ward 5,"1732 Montello Avenue Northeast, Washington, District of Columbia 20002",1732 Montello Ave NE,Under Construction,DHCD,0,38.90978907,-76.98551584,0,0,0,0,0,,56871,401256.24,137992.03,1732 MONTELLO AVENUE NE,2020/08/31 04:00:41+00
-77.0262950036291,38.9438324753843,1639,Ward 4,"4328 Georgia Avenue Northwest, Washington, District of Columbia 20011",4328 Georgia Ave NW,Pipeline,DHCD,2,38.94382501,-77.02629271,0,1,0,1,0,,252606,397720.67,141770.54,4328 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-76.9830030699854,38.9013149127656,1640,Ward 5,"818 Bladensburg Road Northeast, Washington, District of Columbia 20002",818 Bladensburg Rd NE,Under Construction,DHCD,3,38.90130746,-76.98300079,0,0,0,3,0,,80503,401474.55,137050.54,818 BLADENSBURG ROAD NE,2020/08/31 04:00:41+00
-77.0084647765818,38.906700859199,1641,Ward 6,"2 Patterson Street Northeast, Washington, District of Columbia 20002",2 Patterson,Pipeline,DMPED,542,38.90669307,-77.00846249,48,147,0,130,217,,,399265.999788358,137648.320372407,,2020/08/31 04:00:41+00
-76.9792534843544,38.9329288694725,1642,Ward 5,"1803 Monroe Street Northeast, Washington, District of Columbia 20018",1803 1/2 Monroe St NE,Under Construction,DHCD,1,38.93288638,-76.97917556,0,1,0,0,0,,149339,401799,140560.02,1803 MONROE STREET NE,2020/08/31 04:00:41+00
-76.9925702255276,38.9349087880359,1643,Ward 5,"1005 Bunker Hill Road Northeast, Washington, District of Columbia 20018",Mary House,Pipeline,DHCD,2,38.93490133,-76.99256794,0,0,2,0,0,,285746,400644.37,140779.63,1005 BUNKER HILL ROAD NE,2020/08/31 04:00:41+00
-77.0254153354384,38.9403087168695,1644,Ward 4,"4014 Georgia Avenue Northwest, Washington, District of Columbia 20011",4014 Georgia Ave NW,Pipeline,DHCD,1,38.94030092,-77.02541304,0,1,0,0,0,,224857,397796.82,141379.35,4014 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-76.9680332320371,38.8683159538304,1645,Ward 7,"1735 28th Street Southeast, Washington, District of Columbia 20020",1735 28th St SE,Pipeline,DHCD,1,38.86830817,-76.96803096,0,0,1,0,0,,318560,402774.35,133387.75,1735 28TH STREET SE,2020/08/31 04:00:41+00
-76.9773326953848,38.9017150924641,1646,Ward 5,"1810 I Street Northeast, Washington, District of Columbia 20002",1810 I St NE,Pipeline,DHCD,0,38.90170764,-76.97733042,0,0,0,0,0,,55790,401966.4,137095.07,1810 I STREET NE,2020/08/31 04:00:41+00
-76.9848829767226,38.9243108493306,1647,Ward 5,"1400 Montana Avenue Northeast, Washington, District of Columbia 20018",1400 Montana Ave NE,Pipeline,DHCD,9,38.92430306,-76.9848807,0,0,9,0,0,,286125,401311.06,139603.25,1400 MONTANA AVENUE NE,2020/08/31 04:00:41+00
-77.0242756401916,38.9052271261162,1648,Ward 2,"1126 9th Street Northwest, Washington, District of Columbia 20001",1126 9th St NW,Pipeline,DHCD,0,38.90521934,-77.02427335,0,0,0,0,0,,239810,397894.59,137484.97,1126 9TH STREET NW,2020/08/31 04:00:41+00
-76.9999644615106,38.9203478941676,1649,Ward 5,"410 Rhode Island Avenue Northeast, Washington, District of Columbia 20002",Rialto,Under Construction,DHCD,5,38.92024405,-76.99999931,0,0,0,5,0,,288105,400003.28,139163.22,410 RHODE ISLAND AVENUE NE,2020/08/31 04:00:41+00
-77.0236445820553,38.9189121610947,1650,Ward 1,"2131 9th Street Northwest, Washington, District of Columbia 20001",9th and W,Pipeline,DHCD,0,38.91890437,-77.02364229,0,0,0,0,0,,,397949.719906456,139004.107175363,,2020/08/31 04:00:41+00
-76.9704023127694,38.8745722841346,1651,Ward 7,,Penn Flats 16,Under Construction,DHCD,2,38.8745645,-76.97040004,0,0,2,0,0,,,402568.530402782,134082.179850094,,2020/08/31 04:00:41+00
-77.0102984673968,38.8681129513044,1652,Ward 6,"1800 Half Street Southwest, Washington, District of Columbia 20024",1800 Half St SW,Pipeline,DHCD,10,38.8681055,-77.01029618,0,1,0,9,0,,306684,399106.47,133364.78,1800 HALF STREET SW,2020/08/31 04:00:41+00
-77.0265571471191,38.9560740334861,1654,Ward 4,"916 Kennedy Street Northwest, Washington, District of Columbia 20011",916 Kennedy St NW,Under Construction,DHCD,0,38.95606657,-77.02655485,0,0,0,0,0,,254596,397698.34,143129.47,916 KENNEDY STREET NW,2020/08/31 04:00:41+00
-77.0288522533334,38.9765894132485,1655,Ward 4,"6900 Georgia Avenue Northwest, Washington, District of Columbia 20307",The Hartley (Walter Reed Building IJ),Under Construction,DMPED,32,38.97658194,-77.02884996,0,2,0,30,0,,292768,397500.13,145406.93,6900 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-76.994620633537,38.8273608077158,1657,Ward 8,"800 Southern Avenue Southeast, Washington, District of Columbia 20032",Park Southern Apartments - Summer 2018,Under Construction,DHCD,334,38.82735337,-76.99461836,10,142,158,24,0,,79579,400467.3,128840.97,800 SOUTHERN AVENUE SE,2020/08/31 04:00:41+00
-76.9767661862104,38.8985225687305,1658,Ward 6,"740 19th Street Northeast, Washington, District of Columbia 20002",740 19th St NE,Under Construction,DHCD,1,38.89851478,-76.97676391,0,1,0,0,0,,,402015.630191307,136740.686703347,,2020/08/31 04:00:41+00
-76.9909154474796,38.9341453976501,1659,Ward 5,"3619 12th Street Northeast, Washington, District of Columbia 20017",3619 12th St NE,Pipeline,DHCD,2,38.9341376,-76.99091316,0,1,0,1,0,,32672,400787.85,140694.9,3619 12TH STREET NE,2020/08/31 04:00:41+00
-77.0080851114595,38.8334546083605,1530,Ward 8,"3848 South Capitol Street Southeast, Washington, District of Columbia 20032",3840 - 3848 South Capitol Street,Pipeline,OP,105,38.83344717,-77.00808283,22,0,83,0,0,18-14,29748,399298.21,129517.44,3848 SOUTH CAPITOL STREET SE,2020/08/31 04:00:41+00
-77.0093686128636,38.9124124377807,1531,Ward 5,"4 R Street Northwest, Washington, District of Columbia 20001",4 R Street Northwest,Under Construction,DHCD,1,38.91240498,-77.00936633,0,0,0,1,0,,226757,399187.67,138282.36,4 R STREET NW,2020/08/31 04:00:41+00
-76.9863296275653,38.883681640549,1532,Ward 6,"415 14th Street Southeast, Washington, District of Columbia 20003",Beckerts Park (Capitol Hill Apartments on 14th),Under Construction,DHCD,43,38.88367386,-76.98632735,0,7,36,0,0,,26239,401186.29,135093.06,415 14TH STREET SE,2020/08/31 04:00:41+00
-77.0275542917466,38.9727310498513,1533,Ward 4,"6800 Georgia Avenue Northwest, Washington, District of Columbia 20307",Walter Reed Building V/U-A/B,Under Construction,DMPED DHCD,38,38.97272325,-77.027552,0,4,0,34,0,,292802,397612.47,144978.58,6800 GEORGIA AVENUE NW,2020/08/31 04:00:41+00
-77.0082501988489,38.9464283569179,1535,Ward 5,"1 Hawaii Avenue Northeast, Washington, District of Columbia 20011",1 Hawaii Avenue NE,Pipeline,OP,70,38.94642056,-77.00824791,7,0,45,18,0,19-01,290011,399285.01,142058.41,1 HAWAII AVENUE NE,2020/08/31 04:00:41+00
-77.0280944883087,38.8814398457678,1536,Ward 6,"1100 Maine Avenue Southwest, Washington, District of Columbia 20024",The Wharf (Southwest Waterfront) Phase II,Under Construction,DMPED DHCD OP,124,38.8814324,-77.0280922,0,0,50,0,74,11-03J,302697,397562.54,134844.49,1100 MAINE AVENUE SW,2020/08/31 04:00:41+00
-77.0436469773532,38.9220149306087,1538,Ward 1,"1815 Columbia Road Northwest, Washington, District of Columbia 20009",Kalorama comet,Pipeline,DHCD,1,38.92200747,-77.04364468,0,0,1,0,0,,235374,396215.26,139349.18,1815 COLUMBIA ROAD NW,2020/08/31 04:00:41+00
-76.9816125875324,38.9032638403706,1539,Ward 5,"1028 Bladensburg Road Northeast, Washington, District of Columbia 20002",1028 Bladensburg Rd NE,Under Construction,DHCD,4,38.90325639,-76.98161031,0,1,3,0,0,,75088,401595.12,137266.91,1028 BLADENSBURG ROAD NE,2020/08/31 04:00:41+00
-77.0152619394451,38.9189195014089,1541,Ward 1,"205 v Street Northwest, Washington, District of Columbia 20001",205 V St NW,Under Construction,DHCD,1,38.91891171,-77.01525965,0,0,1,0,0,,,398676.669915926,139004.767084754,,2020/08/31 04:00:41+00
-76.979870844581,38.9019795922709,1542,Ward 5,"1676 Maryland Avenue Northeast, Washington, District of Columbia 20002",Flats at Atlas Phase II,Under Construction,DHCD,33,38.9019718,-76.97986857,0,0,33,0,0,,310898,401746.23,137124.38,1676 MARYLAND AVENUE NE,2020/08/31 04:00:41+00
-76.9946046050364,38.9297938029189,1543,Ward 5,"3201 8th Street Northeast, Washington, District of Columbia 20017",3201 8th Street NE,Pipeline,DHCD OP,46,38.92967908,-76.99470728,3,0,37,6,0,18-21,289586,400468.02,140211.81,3201 8TH STREET NE,2020/08/31 04:00:41+00
-76.9243114202156,38.9041955418262,1546,Ward 7,"1100 Eastern Avenue Northeast, Washington, District of Columbia 20019",1100 Eastern Ave NE,Under Construction,DCHA DCHFA DHCD,63,38.90418775,-76.92430916,13,50,0,0,0,,,406565.329788268,137372.897261565,,2020/08/31 04:00:41+00
-76.9536290466788,38.8901179228162,1547,Ward 7,"3534 East Capitol Street Northeast, Washington, District of Columbia 20019",3500 East Capitol Street NE Phase II,Under Construction,DCHA DHCD,95,38.89011013,-76.95362678,5,90,0,0,0,,287970,404023.15,135808.47,3534 EAST CAPITOL STREET NE,2020/08/31 04:00:41+00
-76.9558793672795,38.8843678435684,1548,Ward 7,"401 Anacostia Road Southeast, Washington, District of Columbia 20019",Marys House,Pipeline,DCHA DHCD,15,38.88436039,-76.9558771,3,10,0,2,0,,28142,403828.23,135170.07,401 ANACOSTIA ROAD SE,2020/08/31 04:00:41+00
-77.0259372900923,38.9384309131959,1549,Ward 4,"930 Randolph Street Northwest, Washington, District of Columbia 20011",Petworth Station Feb 2018,Under Construction,DHCD,84,38.938423,-77.025935,0,10,74,0,0,,225073,397751.51,141170.91,930 RANDOLPH STREET NW,2020/08/31 04:00:41+00
-77.0311528377792,38.9123760498375,1550,Ward 2,"1338 R Street Northwest, Washington, District of Columbia 20009",SOME - Anna Cooper House / Scattered Site III,Under Construction,DCHFA DHCD,47,38.91236859,-77.03115054,47,0,0,0,0,,242888,397298.35,138278.74,1338 R STREET NW,2020/08/31 04:00:41+00
-76.9798264322479,38.9326532255084,1551,Ward 5,"3418 18th Street Northeast, Washington, District of Columbia 20018",3418 18th Street NE,Under Construction,DHCD,1,38.93264576,-76.97982415,0,0,0,1,0,,34816,401749.33,140529.41,3418 18TH STREET NE,2020/08/31 04:00:41+00
-77.0093564844985,38.910489968554,1552,Ward 5,"1532 North Capitol Street Northwest, Washington, District of Columbia 20001",1532 North Capitol NW,Under Construction,DHCD,1,38.91048251,-77.0093542,0,1,0,0,0,,218336,399188.7,138068.95,1532 NORTH CAPITOL STREET NW,2020/08/31 04:00:41+00
-76.9964097094152,38.9283500199938,1553,Ward 5,"3058 7th Street Northeast, Washington, District of Columbia 20017",Portrait Square,Completed 2015 to Date,DHCD OP,3,38.92834223,-76.99640743,0,2,0,1,0,15-02,317725,400311.51,140051.53,3058 7TH STREET NE,2020/08/31 04:00:41+00
-77.0283502957598,38.9554897982886,1554,Ward 2,"1203 Jefferson Street Northwest, Washington, District of Columbia 20011",1203 Jefferson St NW,Pipeline,DHCD,2,38.955482,-77.028348,0,1,1,0,0,,,397542.89752216,143064.661292056,,2020/08/31 04:00:41+00
-77.0339631839552,38.9377481896148,1555,Ward 4,"1416 Quincy Street Northwest, Washington, District of Columbia 20011",1416 Quincy St NW,Completed 2015 to Date,DHCD,2,38.93774073,-77.03396089,0,0,2,0,0,,277043,397055.66,141095.35,1416 QUINCY STREET NW,2020/08/31 04:00:41+00
-77.033608040074,38.9377422567144,1556,Ward 4,"1410 Quincy Street Northwest, Washington, District of Columbia 20011",1408-1410 Quincy St NW,Under Construction,DHCD,1,38.93773446,-77.03360574,0,0,1,0,0,,258989,397086.45,141094.68,1410 QUINCY STREET NW,2020/08/31 04:00:41+00
-77.0397506368645,38.9158249857816,1557,Ward 2,"1729 T Street Northwest, Washington, District of Columbia 20009",1729 T St NW,Under Construction,DHCD,1,38.91581753,-77.03974834,0,0,1,0,0,,241407,396552.84,138661.89,1729 T STREET NW,2020/08/31 04:00:41+00
-76.9826456036023,38.9263111059621,1558,Ward 5,"1544 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",1544 Rhode Island Ave NE,Under Construction,DHCD,3,38.92630365,-76.98264332,0,0,3,0,0,,286314,401505.03,139825.33,1544 RHODE ISLAND AVENUE NE,2020/08/31 04:00:41+00
-76.9917005744781,38.8625538380015,1559,Ward 8,"1212 Talbert Street Southeast, Washington, District of Columbia 20020",1212 Talbert St SE,Under Construction,DHCD,2,38.86254606,-76.9916983,0,0,2,0,0,,71541,400720.5,132747.66,1212 TALBERT STREET SE,2020/08/31 04:00:41+00
-77.0347688264802,38.9346106938431,1560,Ward 1,"1447 Oak Street Northwest, Washington, District of Columbia 20010",Rhode Island Condos,Under Construction,DHCD,2,38.9346029,-77.03476653,0,0,2,0,0,,,396985.679793811,140747.086884962,,2020/08/31 04:00:41+00
-76.9804382579535,38.8696794108456,1561,Ward 8,"1704 R Street Southeast, Washington, District of Columbia 20020",1704 R St SE,Completed 2015 to Date,DHCD,1,38.869672,-76.980436,0,0,1,0,0,,57916,401697.78,133538.8,1704 R STREET SE,2020/08/31 04:00:41+00
-76.9750150454823,38.9292674238565,1562,Ward 5,"2027 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",2027 Rhode Island Ave NE,Under Construction,DHCD,6,38.9293249,-76.97497111,0,0,0,6,0,,52427,402166.6,140153.66,2027 RHODE ISLAND AVENUE NE,2020/08/31 04:00:41+00
-77.0206613160751,38.9152802321361,1563,Ward 6,"618 T Street Northwest, Washington, District of Columbia 20001",The Shaw,Completed 2015 to Date,DHCD,5,38.91527244,-77.02065903,0,0,0,5,0,,238431,398208.34,138600.87,618 T STREET NW,2020/08/31 04:00:41+00
-77.0231888846653,38.9565576832188,1564,Ward 4,"721 Kennedy Street Northwest, Washington, District of Columbia 20011",WSH 7K,Completed 2015 to Date,DHCD,1,38.95655022,-77.02318659,0,0,0,1,0,,250280,397990.3,143183.08,721 KENNEDY STREET NW,2020/08/31 04:00:41+00
-76.9667077172431,38.9333166596565,1565,Ward 5,"2911 Rhode Island Avenue Northeast, Washington, District of Columbia 20018",The Shirley,Under Construction,DHCD,13,38.9333092,-76.96670544,0,6,7,0,0,,43463,402886.75,140603.39,2911 RHODE ISLAND AVENUE NE,2020/08/31 04:00:41+00
-76.9875784259809,38.9247113164433,1566,Ward 5,"2711 13th Street Northeast, Washington, District of Columbia 20017",Rhode Island Ave,Under Construction,DHCD,4,38.92470386,-76.98757614,0,0,4,0,0,,305797,401077.32,139647.67,2711 13TH STREET NE,2020/08/31 04:00:41+00
-77.0324829748129,38.9189958007818,1567,Ward 1,"1400 W Street Northwest, Washington, District of Columbia 20009",1400 W ST NW,Under Construction,DHCD,20,38.91898801,-77.03248068,0,0,20,0,0,,,397183.250316911,139013.627525979,,2020/08/31 04:00:41+00
-77.0016067533438,38.8222440172752,1568,Ward 8,"4656 Livingston Road Southeast, Washington, District of Columbia 20032",Livingston Road Senior Apartments,Under Construction,DHCD,152,38.82216136,-77.00165767,0,0,152,0,0,,306051,399860.67,128272.96,4656 LIVINGSTON ROAD SE,2020/08/31 04:00:41+00
-77.0260694341721,38.9411681154891,1569,Ward 4,"4111 Kansas Avenue Northwest, Washington, District of Columbia 20011",4111 Kansas Ave NW,Under Construction,DHCD,3,38.94116032,-77.02606714,0,0,0,3,0,,,397740.140268983,141474.766824669,,2020/08/31 04:00:41+00
-77.0267581579085,38.9079114325165,1660,Ward 2,"1317 11th Street Northwest, Washington, District of Columbia 20001",1317 11th St NW,Under Construction,DHCD,1,38.90790398,-77.02675587,0,0,0,1,0,,239303,397679.35,137783.01,1317 11TH STREET NW,2020/08/31 04:00:41+00
-77.0225767982942,38.9568261592306,1661,Ward 4,"5508 7th Street Northwest, Washington, District of Columbia 20011",5508 7th St NW,Under Construction,DHCD,3,38.95681836,-77.0225745,0,0,0,3,0,,313214,398043.36,143212.87,5508 7TH STREET NW,2020/08/31 04:00:41+00
-77.0206758760742,38.9344778592286,1662,Ward 1,"3569 Warder Street Northwest, Washington, District of Columbia 20010",3569 Warder St NW,Pipeline,DHCD,1,38.9344704,-77.02067358,0,0,0,1,0,,228685,398207.56,140731.97,3569 WARDER STREET NW,2020/08/31 04:00:41+00
-76.986866228474,38.8544063549791,1663,Ward 8,"2411 Elvans Road Southeast, Washington, District of Columbia 20020",2411-2433 Elvans Road SE,Pipeline,DHCD,1,38.85439858,-76.98686395,0,0,0,1,0,,327595,401140.2,131843.28,2411 ELVANS ROAD SE,2020/08/31 04:00:41+00
-76.9883943778904,38.859914359191,1664,Ward 8,"2501 West Street Southeast, Washington, District of Columbia 20020",Douglass Townhomes,Under Construction,DHCD,1,38.85990658,-76.9883921,0,0,0,1,0,,46740,401007.48,132454.69,2501 WEST STREET SE,2020/08/31 04:00:41+00
-77.000792071059,38.909535276017,1665,Ward 5,"340 Morse Street Northeast, Washington, District of Columbia 20002",340 Morse St NE,Pipeline,DHCD,0,38.90952749,-77.00078979,0,0,0,0,0,,326641,399931.5,137962.93,340 MORSE STREET NE,2020/08/31 04:00:41+00
-76.9851106827117,38.9096525197632,1666,Ward 5,"1723 Montello Avenue Northeast, Washington, District of Columbia 20002",1723 Montello Ave NE,Under Construction,DHCD,1,38.90964506,-76.9851084,0,0,1,0,0,,286435,401291.58,137976.05,1723 MONTELLO AVENUE NE,2020/08/31 04:00:41+00
-76.9735100595593,38.8493128814966,1667,Ward 8,"2224 Savannah Terrace Southeast, Washington, District of Columbia 20020",Woodberry Village,Under Construction,DCHFA DHCD,190,38.84930544,-76.97350779,0,124,66,0,0,,155345,402299.67,131278.12,2224 SAVANNAH TERRACE SE,2020/08/31 04:00:41+00
-76.9912837090777,38.8549561023783,1668,Ward 8,"2549 Elvans Road Southeast, Washington, District of Columbia 20020",Skyline Apartments,Under Construction,DCHFA DHCD,398,38.85494866,-76.99128143,0,398,0,0,0,,296117,400756.76,131904.26,2549 ELVANS ROAD SE,2020/08/31 04:00:41+00
-77.0248531245359,38.9564950040738,1669,Ward 4,"815 Kennedy Street Northwest, Washington, District of Columbia 20011",815 Kennedy St NW,Pipeline,DHCD,3,38.95648754,-77.02485083,0,0,0,3,0,,254460,397846.05,143176.16,815 KENNEDY STREET NW,2020/08/31 04:00:41+00
-76.992203933652,38.922038226706,1670,Ward 5,"1001 Bryant Street Northeast, Washington, District of Columbia 20018",1001 Bryant Street NE,Pipeline,DHCD,0,38.92203077,-76.99220165,0,0,0,0,0,,76175,400676.25,139350.89,1001 BRYANT STREET NE,2020/08/31 04:00:41+00
-76.9757340945326,38.8700408463117,1671,Ward 8,"1618 21st Place Southeast, Washington, District of Columbia 20020",1618 21st Place SE,Pipeline,DHCD,2,38.8700334,-76.97573182,0,1,1,0,0,,59578,402106,133579.02,1618 21ST PLACE SE,2020/08/31 04:00:41+00
-77.0304561981813,38.9574998117218,1672,Ward 4,"1307 Longfellow Street Northwest, Washington, District of Columbia 20011",1307 Longfellow St NW,Pipeline,DHCD,2,38.95749235,-77.0304539,0,0,2,0,0,,257886,397360.44,143287.85,1307 LONGFELLOW STREET NW,2020/08/31 04:00:41+00
-76.9792366027263,38.9029718418362,1673,Ward 5,"1010 17th Street Northeast, Washington, District of Columbia 20002",1010 17th St NE,Pipeline,DHCD,1,38.90296439,-76.97923433,0,0,1,0,0,,75993,401801.22,137234.54,1010 17TH STREET NE,2020/08/31 04:00:41+00
-77.0093823492358,38.9099008207983,1674,Ward 5,"1504 North Capitol Street Northwest, Washington, District of Columbia 20002",1504 North Capitol St NW,Pipeline,DHCD,0,38.90989337,-77.00938006,0,0,0,0,0,,236798,399186.45,138003.55,1504 NORTH CAPITOL STREET NW,2020/08/31 04:00:41+00
-76.9864121072797,38.8554593885211,1675,Ward 8,"2912 Stanton Road Southeast, Washington, District of Columbia 20020",Townes at Stanton Square,Pipeline,DHCD,0,38.85545161,-76.98640983,0,0,0,0,0,,317246,401179.6,131960.18,2912 STANTON ROAD SE,2020/08/31 04:00:41+00
-77.000178841658,38.9242310220235,1676,Ward 5,"2641 4th Street Northeast, Washington, District of Columbia 20002",Flats on Fourth,Pipeline,DHCD,0,38.92422323,-77.00017656,0,0,0,0,0,,331223,399984.69,139594.28,2641 4TH STREET NE,2020/08/31 04:00:41+00
-76.9767896488065,38.9167679312288,1677,Ward 5,"1901 New York Avenue Northeast, Washington, District of Columbia 20002",New City,Pipeline,DHCD,0,38.91676014,-76.97678737,0,0,0,0,0,,331067,402013.08,138766.07,1901 NEW YORK AVENUE NE,2020/08/31 04:00:41+00
-76.9830391014894,38.8661364492167,1678,Ward 8,"1916 15th Street Southeast, Washington, District of Columbia 20020",1916 15th St SE,Pipeline,DHCD,0,38.866129,-76.98303683,0,0,0,0,0,,54043,401472.15,133145.46,1916 15TH STREET SE,2020/08/31 04:00:41+00
-77.0000334884334,38.8267388066085,1679,Ward 8,"4236 4th Street Southeast, Washington, District of Columbia 20032",Cascade Park 2019,Pipeline,DHCD,132,38.82673103,-77.00003121,28,78,14,12,0,,147353,399997.29,128771.91,4236 4TH STREET SE,2020/08/31 04:00:41+00
-77.0315000198851,38.9241411071516,1680,Ward 1,"1350 Fairmont Street Northwest, Washington, District of Columbia 20009",Faircliff Plaza East,Pipeline,DHCD,205,38.92413332,-77.03149773,9,116,80,0,0,,284000,397268.69,139584.77,1350 FAIRMONT STREET NW,2020/08/31 04:00:41+00
-81.5291921332794,37.5772691877348,1681,,,MDXXX Flats,Pipeline,DHCD,101,,,21,80,0,0,0,,,0,0,,2020/08/31 04:00:41+00
-77.0087702513781,38.9100551812921,1682,Ward 5,"1513 North Capitol Street Northeast, Washington, District of Columbia 20002",SOME North Capitol Street 2019,Pipeline,DHCD,136,38.91004773,-77.00876796,75,61,0,0,0,,62053,399239.54,138020.68,1513 NORTH CAPITOL STREET NE,2020/08/31 04:00:41+00
-76.9918073017232,38.8632775818611,1683,Ward 8,"2313 Martin Luther King Jr Avenue Southeast, Washington, District of Columbia 20020",The Clara On MLK,Pipeline,DHCD,81,38.86327014,-76.99180502,20,61,0,0,0,,150356,400711.23,132828,2313 MARTIN LUTHER KING JR AVENUE SE,2020/08/31 04:00:41+00
-77.0131483307176,38.9518226958653,1684,Ward 4,"5000 New Hampshire Avenue Northwest, Washington, District of Columbia 20011",The Hampshire - 2019,Pipeline,DHCD,56,38.95181523,-77.01314604,8,16,20,12,0,,243521,398860.49,142657.28,5000 NEW HAMPSHIRE AVENUE NW,2020/08/31 04:00:41+00
-76.9702390817683,38.8589528909875,1685,Ward 8,"2419 25th Street Southeast, Washington, District of Columbia 20020",2419 25th Street SE,Pipeline,OP,67,38.85894511,-76.97023681,0,0,67,0,0,20-09,,402583.259952143,132348.317079865,,2020/08/31 04:00:41+00
-77.0202698993812,38.9556144297715,1686,Ward 4,"505 Jefferson Street NW, Washington, District of Columbia 20011",505 Jefferson Street NW Renovation,Pipeline,DHCD,34,38.95560697,-77.02026761,20,10,0,4,0,,246749,398243.28,143078.31,505 JEFFERSON STREET NW,2020/08/31 04:00:41+00
-77.0030613386637,38.8367027582415,1687,Ward 8,"3723 2nd Street Southeast, Washington, District of Columbia 20032",United 2nd Street,Pipeline,DHCD,13,38.83669532,-77.00305906,10,3,0,0,0,,31209,399734.41,129877.98,3723 2ND STREET SE,2020/08/31 04:00:41+00
